duration	increase_rate	decrease_rate_1	decrease_rate_3	g-r	r-i	A	B	C	D	chi2	A_over_B
343.99321880236675	-2.8482931487342733e-05	2.915729003481857e-05	1.8171389449147045e-07	0.2673546537438602	0.1893390880916379	6.886560391450303e-05	24.386172405346315	0.0	1.5000000000000002	0.00037012724506741475	2.8239611682317657e-06
150.76193597263045	-0.0003660064202186879	0.0	0.0	0.19142781921603072	0.13434468065676006	-0.00026533033211961765	24.14004075502953	-0.009850720325630391	1.4999991760596723	0.002154711978249044	-1.0991295947349906e-05
358.1253682780298	-0.026312366052099277	3.481835266758136e-05	3.744702488381918e-05	0.31404273563707363	-0.8443129551563459	0.00022581420537459707	22.091234738876153	0.0	1.5000000000000002	0.17207682108113057	1.0221891534981032e-05
26.86280206611991	-0.0001716307373340679	0.0	0.0	0.24184445897314966	0.16242420924362833	-0.0005334313159135462	23.806902577592552	-230862.92244336833	1.5949168743481195	0.007516555276263084	-2.2406582047998993e-05
0.024611067652585916	0.0	0.0	0.0	-0.9055161408187082		0.03346000056594356	20.03663824232234	-1.099314191486883	0.3080190146693397	0.6936910014499404	0.0016699408434328947
0.011279073616606183	0.0	0.003982350639335522	0.0033201508444715175	0.3198929571660914	0.24254289040062105	0.009230362204621478	20.978631910030742	0.03222118586563738	0.480985549446726	0.8266478966604873	0.00043998875828542776
23.94983197433612	0.0	0.0013556372711838627	0.0010113784876447012	0.3143513211633078	0.3045648218045205	0.00259899765042082	20.212523666625827	-0.12385326582989364	0.02290760417839809	0.36944660595940826	0.00012858353035411353
166.62174115815287	-0.00026583883091141683	4.119442621925763e-06	3.8496197051645385e-05	0.31432517805151966	0.2292867941985186	-0.0002845407718767845	22.742194558154267	0.0008999266910905135	1.4999998411411817	0.02948943471871838	-1.2511579353047164e-05
52.877495949491276	-0.0008698831203480731	0.0	0.0	0.18833723707925168	0.11841989235707591	-0.0014027202589774745	23.076764494980353	0.015138068736632704	0.36798397351890305	0.00810711965186544	-6.078496226291141e-05
0.12906704088527476	0.0	0.0570228474823453	0.005950613043428335	0.2170248461672789	0.17986218913111784	0.010395920353477806	18.850658886575218	-1.5264722578276633	0.08784106288320925	35.75268311015802	0.0005514884342255759
354.0814517937106	-0.012716278262451525	0.0	0.0	0.36604778336407906	0.24608331000546993	-0.00047278696067820647	23.630796745119824	2.1462277099581115	0.09799873957638565	0.0017290587528340483	-2.0007237410471372e-05
0.0	0.0	0.0042592143859943535	0.001588432617903107	0.29306458233039634	0.204280688203036	0.0024597960861711954	21.10064306284778	-0.40944068020235136	0.025064439731633723	2.066265636610788	0.00011657446073300939
0.0	0.0	0.0	0.0	0.2869363851285964	0.16067318272610437	0.0017274231405561835	22.055984848910725	-0.18496201862853923	0.0151281073069266	0.01916185872640461	7.831992778329712e-05
0.023492343294492457	0.0	0.04851099858030521	0.002613761586972061	1.4784990789559165	0.11032130816558006	0.005438580787093805	18.71187592216677	-2.5040052161148196	0.052930663542765204	320.3561168446926	0.0002906486131970908
2.233797102322569	-0.14765718287790947	0.032450624885988336	0.0037535519376009296	0.2145767366445712	0.2122263426788643	0.0033747337961065327	22.29058267789975	-4.868498371774876	0.01358684970028286	283.4377457435112	0.0001513972893787317
0.9982840614029556	-0.18815243833929887	0.018610309422610237	0.0019978785889897734	0.36428392150034417	0.21322673876630216	0.007504019937403683	19.607368883472418	0.1879038528595629	-2.0091820708149784e-07	219.7451857958578	0.00038271427349587046
13.128763909502595	-0.056306638980968916	0.002265153979155022	0.000472135830865212	0.34052984251124424	0.1886090144241589	0.0013382887605235538	23.31702742088686	0.23963066106080078	1.399358427965158	1.0724586112630003	5.7395341883277346e-05
23.935576498268347	-0.093436300262145	0.0004991100205897174	0.0002731649226245931	-0.004174227615695969	0.46727977209873756	0.002144686909391069	21.764149035106243	6.099909330959235	0.2086471227144521	0.6701334098079844	9.854218999932518e-05
0.04794745637627784	0.0	0.03913424608580891	0.0030069897324697297	1.9614727457873402	0.22105453793414634	0.008779583740073704	18.054789926255467	-1.6166078000469497	0.08172090733465538	65.48507117760354	0.0004862744887054233
0.0	0.0	0.0022746643643592724	0.0011839710779288574	1.1233467901190162	0.22921394235373427	0.01056469405592697	18.058479232260936	-0.23243324035320256	9.219888417726992	452.42798183329694	0.0005850267854811084
0.0	0.0	0.0011130352977507345	0.0007280540778567263	0.29659465845289157	0.21927604936755146	0.0022801976321700224	20.228412762822586	0.007209199044154957	0.3881667786307539	3.726198491209541	0.00011272251851419376
129.8540151211564	-0.0005682021135403265	0.0	0.0	0.2723687022567187	0.191334460170579	-0.0005562936595131518	22.506356497271554	0.0	1.5000000000000002	0.01238145209186508	-2.4717179770105893e-05
0.0	0.0	0.00403439735948591	0.005007847275628245	0.30335486360189956	0.22981847752615417	0.007813197315520881	19.50043644013533	-0.007897993557890004	1.52043277210968	5.7289514798256596	0.00040066781784637114
0.08160073561157333	0.0	0.0	0.0	0.3144137693733988	-1.0448903810107097	0.01329002795949119	19.617406753047703	0.1345949564483817	-1.5455945380573504e-06	20.189095718569188	0.0006774609981223176
19.09160623360367	-0.28796040504715903	0.003542028108589376	0.0016133700753103626	0.18974305102017314	0.2611877572993439	0.002683382796741185	20.214871524260786	6.522297676398011	0.2791781800057935	25.84974566898698	0.00013274300524347807
36.97042150681227	0.0	0.0005398350468088766	0.00014641949988943514	0.3200275486358358	0.2260684680140256	0.0007431580957195649	21.153880600160505	0.0078457989538947	1.005880435964634	0.8822949431908658	3.513105277307494e-05
